Date,Symbol,Entry,Exit,Score,Result,PnL_Pct,Balance,Profit_Cash
29,SVCE,2.47,2.7170000000000005,0.68,TARGET HIT 🎯,0.1,137080,1000.0
29,EBSC,0.342,0.37620000000000003,0.62,TARGET HIT 🎯,0.1,121000,1000.0
29,SCTS,77.0,82.279999,0.88,TIME EXIT (6.9%),0.06857141558441564,1264309,685.7141558441564
29,EGREF,13.38,12.711,0.83,STOP LOSS ❌,-0.05,163470,-500.0
30,NBKE,13.01,12.359499999999999,0.97,STOP LOSS ❌,-0.05,120122,-500.0
30,ALEX,11.0,12.100000000000001,0.96,TARGET HIT 🎯,0.1,120122,1000.0
30,NCGC,50.0,55.00000000000001,0.98,TARGET HIT 🎯,0.1,120122,1000.0
30,SCTS,74.169998,81.58699780000002,0.98,TARGET HIT 🎯,0.1,1390740,1000.0
30,ACAP,0.945,1.0395,0.76,TARGET HIT 🎯,0.1,182453,1000.0
30,SCFM,35.009998,38.510997800000005,0.97,TARGET HIT 🎯,0.1,1067817,1000.0
30,SVCE,2.46,2.706,0.65,TARGET HIT 🎯,0.1,150788,1000.0
30,CAED,19.5,21.450000000000003,0.98,TARGET HIT 🎯,0.1,146410,1000.0
30,AXPH,240.99001,228.9405095,0.61,STOP LOSS ❌,-0.05,99275,-500.0
30,PHTV,109.615275,104.13451124999999,0.62,STOP LOSS ❌,-0.05,90250,-500.0
30,ARAB,0.308967,0.3398637,0.68,TARGET HIT 🎯,0.1,110000,1000.0
30,APPC,0.88,0.836,0.62,STOP LOSS ❌,-0.05,114950,-500.0
31,SCTS,76.900002,84.5900022,0.88,TARGET HIT 🎯,0.1,1529814,1000.0
31,COSG,1.396106,1.3263007,0.65,STOP LOSS ❌,-0.05,95000,-500.0
31,ACAP,1.134,1.2474,0.75,TARGET HIT 🎯,0.1,200698,1000.0
31,SVCE,2.58,2.8380000000000005,0.71,TARGET HIT 🎯,0.1,165866,1000.0
31,TANM,2.899999,3.1899989000000004,0.72,TARGET HIT 🎯,0.1,110000,1000.0
31,EITP,23.01,25.311000000000003,0.75,TARGET HIT 🎯,0.1,214358,1000.0
31,SCFM,35.0,38.5,0.98,TARGET HIT 🎯,0.1,1174598,1000.0
31,ELKA,2.039,1.93705,0.67,STOP LOSS ❌,-0.05,104500,-500.0
32,AMER,0.955,1.0505,0.72,TARGET HIT 🎯,0.1,110000,1000.0
32,CNFN,5.7,5.415,0.67,STOP LOSS ❌,-0.05,95000,-500.0
32,SCFM,36.279999,39.9079989,0.97,TARGET HIT 🎯,0.1,1292058,1000.0
32,SUCE,27.0,25.65,0.88,STOP LOSS ❌,-0.05,103742,-500.0
32,ACAP,1.36,1.292,0.77,STOP LOSS ❌,-0.05,190663,-500.0
32,MOIN,8.534607,9.3880677,0.65,TARGET HIT 🎯,0.1,177156,1000.0
32,GTWL,26.01,24.709500000000002,0.64,STOP LOSS ❌,-0.05,104500,-500.0
32,ALEX,10.7,11.77,0.87,TARGET HIT 🎯,0.1,132135,1000.0
32,DOMT,16.77,18.447000000000003,0.7,TARGET HIT 🎯,0.1,110000,1000.0
32,GTHE,1.65,1.815,0.67,TARGET HIT 🎯,0.1,103742,1000.0
32,MOSC,58.0,55.099999999999994,0.67,STOP LOSS ❌,-0.05,95000,-500.0
32,CPCI,79.0,75.05,0.61,STOP LOSS ❌,-0.05,90250,-500.0
32,SVCE,2.53,2.783,0.66,TARGET HIT 🎯,0.1,182453,1000.0
32,SCTS,75.550003,82.110001,0.92,TIME EXIT (8.7%),0.08682988404381656,1662647,868.2988404381656
33,WATP,11.67,12.837000000000002,0.85,TARGET HIT 🎯,0.1,151889,1000.0
33,SVCE,2.51,2.761,0.65,TARGET HIT 🎯,0.1,200698,1000.0
33,MOIN,8.513068,9.364374800000002,0.65,TARGET HIT 🎯,0.1,194871,1000.0
33,NBKE,13.3,14.630000000000003,0.74,TARGET HIT 🎯,0.1,132135,1000.0
34,MPCO,0.654826,0.6220846999999999,0.66,STOP LOSS ❌,-0.05,95000,-500.0
34,SVCE,2.5,2.75,0.64,TARGET HIT 🎯,0.1,220768,1000.0
34,ACAP,1.664,1.8304,0.73,TARGET HIT 🎯,0.1,209730,1000.0
34,SCFM,37.279999,35.415999049999996,0.96,STOP LOSS ❌,-0.05,1227455,-500.0
34,NBKE,13.35,12.6825,0.96,STOP LOSS ❌,-0.05,125528,-500.0
34,MOIN,8.518453,9.3702983,0.63,TARGET HIT 🎯,0.1,214358,1000.0
34,NCCW,3.78571,3.5964245,0.68,STOP LOSS ❌,-0.05,95000,-500.0
34,KWIN,17.6,16.72,0.64,STOP LOSS ❌,-0.05,114950,-500.0
35,CAED,20.0,22.0,0.73,TARGET HIT 🎯,0.1,161051,1000.0
35,EITP,25.0,23.75,0.73,STOP LOSS ❌,-0.05,203640,-500.0
35,SUCE,7.1,7.8100000000000005,0.95,TARGET HIT 🎯,0.1,114116,1000.0
35,APPC,0.83,0.7885,0.95,STOP LOSS ❌,-0.05,109202,-500.0
35,SCFM,36.0,39.6,0.96,TARGET HIT 🎯,0.1,1350201,1000.0
35,AMER,1.167,1.2837,0.74,TARGET HIT 🎯,0.1,121000,1000.0
35,WKOL,120.83,114.7885,0.66,STOP LOSS ❌,-0.05,95000,-500.0
35,COSG,1.413131,1.3424744499999999,0.64,STOP LOSS ❌,-0.05,90250,-500.0
35,SNFC,1.399,1.32905,0.69,STOP LOSS ❌,-0.05,95000,-500.0
35,PHTV,101.922975,96.82682625,0.65,STOP LOSS ❌,-0.05,85737,-500.0
35,COPR,0.255796,0.2430062,0.69,STOP LOSS ❌,-0.05,104500,-500.0
35,SVCE,2.64,2.9040000000000004,0.72,TARGET HIT 🎯,0.1,242845,1000.0
35,ACAP,1.996,1.8961999999999999,0.77,STOP LOSS ❌,-0.05,199243,-500.0
35,AFMC,28.700001,27.265000949999997,0.68,STOP LOSS ❌,-0.05,95000,-500.0
35,KRDI,1.322,1.4542000000000002,0.68,TARGET HIT 🎯,0.1,257493,1000.0
35,MBEG,1.333555,1.26687725,0.71,STOP LOSS ❌,-0.05,95000,-500.0
35,DCRC,19.02,20.922,0.97,TARGET HIT 🎯,0.1,99275,1000.0
36,CAED,20.0,22.0,0.87,TARGET HIT 🎯,0.1,177156,1000.0
36,COMI,66.36357,72.999927,0.72,TARGET HIT 🎯,0.1,110000,1000.0
36,SCFM,38.5,36.574999999999996,0.91,STOP LOSS ❌,-0.05,1282691,-500.0
36,APPC,0.77,0.8470000000000001,0.85,TARGET HIT 🎯,0.1,120122,1000.0
36,TMGH,56.52,62.17200000000001,0.68,TARGET HIT 🎯,0.1,110000,1000.0
36,PRCL,13.2,12.54,0.71,STOP LOSS ❌,-0.05,90250,-500.0
36,KWIN,17.25,18.975,0.63,TARGET HIT 🎯,0.1,126445,1000.0
36,EGREF,12.1,13.31,0.84,TARGET HIT 🎯,0.1,179817,1000.0
36,EITP,5.56,6.116,0.89,TARGET HIT 🎯,0.1,224005,1000.0
36,NBKE,12.5,13.750000000000002,0.97,TARGET HIT 🎯,0.1,138081,1000.0
36,MOIN,8.620761,9.482837100000001,0.65,TARGET HIT 🎯,0.1,235794,1000.0
37,AFMC,32.34,35.574000000000005,0.72,TARGET HIT 🎯,0.1,104500,1000.0
37,EITP,15.3,16.830000000000002,0.77,TARGET HIT 🎯,0.1,246405,1000.0
37,CAED,19.799999,21.779998900000002,0.93,TARGET HIT 🎯,0.1,194871,1000.0
37,SVCE,3.0,3.3000000000000003,0.69,TARGET HIT 🎯,0.1,267130,1000.0
37,PACH,39.82,43.80200000000001,0.65,TARGET HIT 🎯,0.1,139089,1000.0
37,PHTV,100.76913,110.84604300000001,0.85,TARGET HIT 🎯,0.1,94311,1000.0
37,ALCN,23.605,22.42475,0.66,STOP LOSS ❌,-0.05,95000,-500.0
37,SCFM,38.799999,36.85999905,0.91,STOP LOSS ❌,-0.05,1218556,-500.0
38,ACAP,1.511,1.43545,0.8,STOP LOSS ❌,-0.05,189281,-500.0
38,ALCN,22.805001,21.66475095,0.65,STOP LOSS ❌,-0.05,90250,-500.0
38,MOIN,8.755376,9.630913600000001,0.62,TARGET HIT 🎯,0.1,259374,1000.0
38,ARCC,15.66,17.226000000000003,0.71,TARGET HIT 🎯,0.1,110000,1000.0
38,ORWE,19.620001,18.639000949999996,0.66,STOP LOSS ❌,-0.05,95000,-500.0
38,SCFM,36.720001,34.88400095,0.97,STOP LOSS ❌,-0.05,1157628,-500.0
38,SUGR,66.0,62.699999999999996,0.64,STOP LOSS ❌,-0.05,95000,-500.0
38,WATP,30.0,33.0,0.77,TARGET HIT 🎯,0.1,167078,1000.0
38,APPC,0.8,0.76,0.62,STOP LOSS ❌,-0.05,114116,-500.0
38,AJWA,51.57,56.727000000000004,0.68,TARGET HIT 🎯,0.1,133100,1000.0
38,MEPA,2.097,2.3067,0.67,TARGET HIT 🎯,0.1,106844,1000.0
38,SVCE,3.19,3.0305,0.72,STOP LOSS ❌,-0.05,253773,-500.0
38,CAED,19.959999,21.9559989,0.88,TARGET HIT 🎯,0.1,214358,1000.0
38,TRTO,0.043,0.04085,0.7,STOP LOSS ❌,-0.05,95000,-500.0
38,PHTV,100.76913,110.84604300000001,0.84,TARGET HIT 🎯,0.1,103742,1000.0
38,EGREF,12.12,11.514,0.87,STOP LOSS ❌,-0.05,170826,-500.0
39,ALCN,20.200001,22.2200011,0.73,TARGET HIT 🎯,0.1,99275,1000.0
39,KWIN,18.799999,20.6799989,0.87,TARGET HIT 🎯,0.1,139089,1000.0
39,DAPH,90.0,85.5,0.65,STOP LOSS ❌,-0.05,90250,-500.0
39,MOSC,54.200001,59.6200011,0.96,TARGET HIT 🎯,0.1,104500,1000.0
39,SCFM,38.0,41.800000000000004,0.97,TARGET HIT 🎯,0.1,1273391,1000.0
39,SUCE,29.25,32.175000000000004,0.89,TARGET HIT 🎯,0.1,125528,1000.0
39,AJWA,51.040001,56.144001100000004,0.67,TARGET HIT 🎯,0.1,146410,1000.0
39,WATP,30.6,33.660000000000004,0.68,TARGET HIT 🎯,0.1,183785,1000.0
39,RACC,6.2,6.820000000000001,0.63,TARGET HIT 🎯,0.1,110000,1000.0
39,GTWL,25.0,23.75,0.86,STOP LOSS ❌,-0.05,99275,-500.0
39,NBKE,16.66,15.827,0.96,STOP LOSS ❌,-0.05,131177,-500.0
39,SUGR,59.0,56.05,0.7,STOP LOSS ❌,-0.05,90250,-500.0
39,CAED,19.379999,21.317998900000003,0.98,TARGET HIT 🎯,0.1,235794,1000.0
39,AALR,44.0,48.400000000000006,0.66,TARGET HIT 🎯,0.1,114950,1000.0
39,ORWE,18.52,20.372,0.74,TARGET HIT 🎯,0.1,104500,1000.0
40,DGTZ,2.18,2.3980000000000006,0.69,TARGET HIT 🎯,0.1,110000,1000.0
40,CAED,19.200001,21.120001100000003,0.98,TARGET HIT 🎯,0.1,259374,1000.0
40,MOSC,55.099998,60.6099978,0.92,TARGET HIT 🎯,0.1,114950,1000.0
40,ORWE,18.959999,20.855998900000003,0.68,TARGET HIT 🎯,0.1,114950,1000.0
40,ALCN,21.48,20.406,0.73,STOP LOSS ❌,-0.05,94311,-500.0
40,GTWL,23.610001,25.971001100000002,0.97,TARGET HIT 🎯,0.1,109202,1000.0
40,SCFM,38.25,42.075,0.97,TARGET HIT 🎯,0.1,1400731,1000.0
40,MEPA,2.049,2.2539000000000002,0.64,TARGET HIT 🎯,0.1,117528,1000.0
41,DTPP,33.16,36.476,0.97,TARGET HIT 🎯,0.1,152998,1000.0
41,DGTZ,2.39,2.6290000000000004,0.68,TARGET HIT 🎯,0.1,121000,1000.0
41,GTWL,25.16,27.676000000000002,0.88,TARGET HIT 🎯,0.1,120122,1000.0
41,CAED,19.790001,21.7690011,0.94,TARGET HIT 🎯,0.1,285311,1000.0
41,PACH,39.82,43.80200000000001,0.61,TARGET HIT 🎯,0.1,152998,1000.0
41,MOIN,8.56153,9.417683,0.62,TARGET HIT 🎯,0.1,285311,1000.0
41,APPC,0.76,0.8360000000000001,0.97,TARGET HIT 🎯,0.1,125528,1000.0
41,MBEG,1.628049,1.7908539000000003,0.69,TARGET HIT 🎯,0.1,104500,1000.0
41,SMPP,59.01,64.911,0.96,TARGET HIT 🎯,0.1,133100,1000.0
41,NBKE,15.05,16.555000000000003,0.97,TARGET HIT 🎯,0.1,144294,1000.0
41,EFIC,61.225901,58.164605949999995,0.65,STOP LOSS ❌,-0.05,95000,-500.0
41,NCGC,50.0,55.00000000000001,0.98,TARGET HIT 🎯,0.1,132135,1000.0
41,SCFM,36.700001,40.3700011,0.97,TARGET HIT 🎯,0.1,1540804,1000.0
41,ALCN,21.049999,23.154998900000002,0.62,TARGET HIT 🎯,0.1,103742,1000.0
41,TRTO,0.043,0.04085,0.67,STOP LOSS ❌,-0.05,90250,-500.0
41,AALR,44.52,48.97200000000001,0.61,TARGET HIT 🎯,0.1,126445,1000.0
42,GTWL,25.530001,28.0830011,0.64,TARGET HIT 🎯,0.1,132135,1000.0
42,MEPA,2.21,2.431,0.7,TARGET HIT 🎯,0.1,129281,1000.0
42,INFI,52.1739,49.565205,0.6,STOP LOSS ❌,-0.05,90250,-500.0
42,DGTZ,2.62,2.8820000000000006,0.69,TARGET HIT 🎯,0.1,133100,1000.0
42,ACAP,1.587,1.7457,0.68,TARGET HIT 🎯,0.1,208209,1000.0
42,ORWE,19.719999,21.6919989,0.67,TARGET HIT 🎯,0.1,126445,1000.0
42,MBEG,1.78363,1.9619930000000003,0.7,TARGET HIT 🎯,0.1,114950,1000.0
42,EGREF,11.26,12.386000000000001,0.98,TARGET HIT 🎯,0.1,187909,1000.0
42,ALCN,22.65,21.5175,0.7,STOP LOSS ❌,-0.05,98555,-500.0
42,CAED,19.889999,21.878998900000003,0.93,TARGET HIT 🎯,0.1,313842,1000.0
42,EITP,19.99,18.990499999999997,0.72,STOP LOSS ❌,-0.05,234085,-500.0
42,SCFM,38.25,42.075,0.97,TARGET HIT 🎯,0.1,1694884,1000.0
43,SCFM,37.0,40.7,0.97,TARGET HIT 🎯,0.1,1864373,1000.0
43,APPC,0.76,0.8360000000000001,0.81,TARGET HIT 🎯,0.1,138081,1000.0
43,EGREF,11.3,12.430000000000001,0.98,TARGET HIT 🎯,0.1,206700,1000.0
43,ACRO,58.0,55.099999999999994,0.69,STOP LOSS ❌,-0.05,104500,-500.0
43,GTHE,1.61,1.7710000000000004,0.64,TARGET HIT 🎯,0.1,114116,1000.0
43,MEPA,2.46,2.706,0.72,TARGET HIT 🎯,0.1,142210,1000.0
43,SEIG,69.110001,65.65450095,0.64,STOP LOSS ❌,-0.05,95000,-500.0
43,CAED,19.23,18.2685,0.98,STOP LOSS ❌,-0.05,298150,-500.0
43,ALEX,15.35,16.885,0.85,TARGET HIT 🎯,0.1,145348,1000.0
43,WATP,41.0,45.1,0.71,TARGET HIT 🎯,0.1,202164,1000.0
43,SVCE,2.97,2.8215,0.65,STOP LOSS ❌,-0.05,241084,-500.0
43,DCRC,20.35,22.385000000000005,0.96,TARGET HIT 🎯,0.1,109202,1000.0
43,DGTZ,2.88,3.168,0.7,TARGET HIT 🎯,0.1,146410,1000.0
43,SMPP,60.13,66.14300000000001,0.96,TARGET HIT 🎯,0.1,146410,1000.0
43,OCPH,94.040001,89.33800095,0.62,STOP LOSS ❌,-0.05,109202,-500.0
43,MBEG,1.961437,1.86336515,0.7,STOP LOSS ❌,-0.05,109202,-500.0
44,UNIT,6.16,5.851999999999999,0.72,STOP LOSS ❌,-0.05,95000,-500.0
44,SVCE,2.86,2.7169999999999996,0.66,STOP LOSS ❌,-0.05,229030,-500.0
44,EGREF,12.1,11.495,0.81,STOP LOSS ❌,-0.05,196365,-500.0
44,ALEX,15.3,14.535,0.69,STOP LOSS ❌,-0.05,138081,-500.0
44,CPCI,77.0,73.14999999999999,0.61,STOP LOSS ❌,-0.05,85737,-500.0
44,DTPP,33.619999,36.9819989,0.98,TARGET HIT 🎯,0.1,168298,1000.0
44,ACRO,52.009998,49.4094981,0.78,STOP LOSS ❌,-0.05,99275,-500.0
44,EFIH,11.2,12.32,0.73,TARGET HIT 🎯,0.1,110000,1000.0
44,DGTZ,3.16,3.4760000000000004,0.7,TARGET HIT 🎯,0.1,161051,1000.0
44,SNFC,1.52,1.444,0.67,STOP LOSS ❌,-0.05,90250,-500.0
44,AALR,44.599998,42.3699981,0.62,STOP LOSS ❌,-0.05,120122,-500.0
44,GSSC,172.0,163.4,0.7,STOP LOSS ❌,-0.05,95000,-500.0
44,ALCN,20.504999,19.47974905,0.74,STOP LOSS ❌,-0.05,93627,-500.0
44,APPC,0.77,0.8470000000000001,0.88,TARGET HIT 🎯,0.1,151889,1000.0
44,MOSC,57.799999,54.909999049999996,0.63,STOP LOSS ❌,-0.05,109202,-500.0
44,CAED,19.0,18.05,0.98,STOP LOSS ❌,-0.05,283243,-500.0
44,MPCI,35.43,38.973000000000006,0.66,TARGET HIT 🎯,0.1,110000,1000.0
44,SCFM,38.240002,36.3280019,0.98,STOP LOSS ❌,-0.05,1771154,-500.0
44,GIHD,24.91,23.6645,0.66,STOP LOSS ❌,-0.05,95000,-500.0
44,ARCC,13.54,12.862999999999998,0.77,STOP LOSS ❌,-0.05,104500,-500.0
45,ALEX,11.52,12.672,0.97,TARGET HIT 🎯,0.1,151889,1000.0
45,AJWA,50.619999,48.08899905,0.63,STOP LOSS ❌,-0.05,139089,-500.0
45,NBKE,15.3,16.830000000000002,0.97,TARGET HIT 🎯,0.1,158724,1000.0
45,ACRO,51.099998,48.544998099999994,0.66,STOP LOSS ❌,-0.05,94311,-500.0
45,DTPP,33.310001,36.641001100000004,0.98,TARGET HIT 🎯,0.1,185128,1000.0
45,SUCE,29.0,27.549999999999997,0.89,STOP LOSS ❌,-0.05,119251,-500.0
45,EGREF,11.16,12.276000000000002,0.98,TARGET HIT 🎯,0.1,216001,1000.0
45,SCFM,35.560001,33.78200095,0.78,STOP LOSS ❌,-0.05,1682596,-500.0
45,MEPA,2.64,2.508,0.67,STOP LOSS ❌,-0.05,135099,-500.0
45,CAED,19.450001,18.47750095,0.98,STOP LOSS ❌,-0.05,269081,-500.0
45,DGTZ,3.47,3.8170000000000006,0.69,TARGET HIT 🎯,0.1,177156,1000.0
45,EITP,17.7,16.814999999999998,0.7,STOP LOSS ❌,-0.05,222380,-500.0
45,MBEG,2.367061,2.6037671000000002,0.7,TARGET HIT 🎯,0.1,120122,1000.0
45,ALCN,20.850001,19.807500949999998,0.68,STOP LOSS ❌,-0.05,88946,-500.0
46,MOSC,56.009998,53.2094981,0.7,STOP LOSS ❌,-0.05,103742,-500.0
46,MEPA,2.73,2.5934999999999997,0.68,STOP LOSS ❌,-0.05,128344,-500.0
46,DGTZ,3.81,3.6195,0.67,STOP LOSS ❌,-0.05,168298,-500.0
46,GTHE,1.71,1.6244999999999998,0.63,STOP LOSS ❌,-0.05,108410,-500.0
46,ALCN,21.5,20.425,0.68,STOP LOSS ❌,-0.05,84498,-500.0
46,EITP,16.0,15.2,0.7,STOP LOSS ❌,-0.05,211261,-500.0
46,EGREF,11.32,12.452000000000002,0.98,TARGET HIT 🎯,0.1,237601,1000.0
46,DSCW,0.866667,0.8233336499999999,0.67,STOP LOSS ❌,-0.05,157573,-500.0
46,MOIN,8.669222,9.5361442,0.63,TARGET HIT 🎯,0.1,313842,1000.0
46,ANFI,8.88,8.436,0.63,STOP LOSS ❌,-0.05,94311,-500.0
46,MBEG,2.600433,2.47041135,0.7,STOP LOSS ❌,-0.05,114116,-500.0
46,WATP,70.02,66.51899999999999,0.69,STOP LOSS ❌,-0.05,192056,-500.0
46,CAED,19.4,18.429999999999996,0.98,STOP LOSS ❌,-0.05,255626,-500.0
47,AALR,45.02,42.769,0.62,STOP LOSS ❌,-0.05,114116,-500.0
47,EALR,31.84,35.024,0.87,TARGET HIT 🎯,0.1,99275,1000.0
47,CAED,19.190001,18.23050095,0.99,STOP LOSS ❌,-0.05,242845,-500.0
47,ALEX,15.0,14.25,0.84,STOP LOSS ❌,-0.05,144294,-500.0
47,SMPP,72.03,79.233,0.97,TARGET HIT 🎯,0.1,161051,1000.0
47,GOCO,1.69,1.859,0.71,TARGET HIT 🎯,0.1,110000,1000.0
47,MBSC,44.32,42.104,0.67,STOP LOSS ❌,-0.05,104500,-500.0
47,OBRI,6.5,6.175,0.63,STOP LOSS ❌,-0.05,95000,-500.0
47,ANFI,8.270001,9.097001100000002,0.64,TARGET HIT 🎯,0.1,103742,1000.0
47,DGTZ,4.01,3.8094999999999994,0.67,STOP LOSS ❌,-0.05,159883,-500.0
47,EGREF,11.11,12.221,0.98,TARGET HIT 🎯,0.1,261362,1000.0
47,PACH,39.9,43.89,0.98,TARGET HIT 🎯,0.1,168298,1000.0
48,EITP,14.02,13.318999999999999,0.77,STOP LOSS ❌,-0.05,200698,-500.0
48,MCRO,0.621605,0.5905247499999999,0.67,STOP LOSS ❌,-0.05,95000,-500.0
48,ALCN,19.5,18.525,0.65,STOP LOSS ❌,-0.05,80273,-500.0
48,GIHD,24.18,22.971,0.64,STOP LOSS ❌,-0.05,90250,-500.0
48,CAED,18.18,19.998,0.98,TARGET HIT 🎯,0.1,267130,1000.0
48,EGREF,10.71,11.781000000000002,0.98,TARGET HIT 🎯,0.1,287498,1000.0
48,NCGC,50.0,47.5,0.98,STOP LOSS ❌,-0.05,125528,-500.0
48,MFSC,32.0,30.4,0.62,STOP LOSS ❌,-0.05,95000,-500.0
48,MTIE,5.92,5.624,0.68,STOP LOSS ❌,-0.05,104500,-500.0
48,APPC,0.81,0.8910000000000001,0.62,TARGET HIT 🎯,0.1,167078,1000.0
48,ALEX,13.0,14.3,0.94,TARGET HIT 🎯,0.1,158724,1000.0
48,GOCO,1.77,1.9470000000000003,0.68,TARGET HIT 🎯,0.1,121000,1000.0
49,NCGC,28.0,30.800000000000004,0.63,TARGET HIT 🎯,0.1,138081,1000.0
49,SEIG,65.0,71.5,0.9,TARGET HIT 🎯,0.1,104500,1000.0
49,ALCN,18.97,18.0215,0.69,STOP LOSS ❌,-0.05,76260,-500.0
49,EBSC,0.336,0.3192,0.6,STOP LOSS ❌,-0.05,114950,-500.0
49,ACRO,46.810001,51.491001100000005,0.63,TARGET HIT 🎯,0.1,103742,1000.0
49,SDTI,15.5,14.725,0.65,STOP LOSS ❌,-0.05,95000,-500.0
49,NHPS,34.200001,32.490000949999995,0.9,STOP LOSS ❌,-0.05,114950,-500.0
49,ENGC,20.530001,22.5830011,0.64,TARGET HIT 🎯,0.1,110000,1000.0
49,ORWE,18.559999,20.4159989,0.64,TARGET HIT 🎯,0.1,139089,1000.0
49,CAED,18.700001,20.570001100000002,0.99,TARGET HIT 🎯,0.1,293843,1000.0
49,BIOC,33.16,31.501999999999995,0.72,STOP LOSS ❌,-0.05,95000,-500.0
49,NBKE,15.07,16.577,0.96,TARGET HIT 🎯,0.1,174596,1000.0
49,ALUM,13.09,12.4355,0.66,STOP LOSS ❌,-0.05,90250,-500.0
49,EGREF,10.71,11.781000000000002,0.99,TARGET HIT 🎯,0.1,316248,1000.0
49,GOCO,1.85,2.035,0.68,TARGET HIT 🎯,0.1,133100,1000.0
49,MOSC,51.5,48.925,0.61,STOP LOSS ❌,-0.05,98555,-500.0
49,EGAL,189.01,179.55949999999999,0.68,STOP LOSS ❌,-0.05,95000,-500.0
49,ANFI,8.09,8.899000000000001,0.85,TARGET HIT 🎯,0.1,114116,1000.0
49,PRCL,10.46,9.937000000000001,0.64,STOP LOSS ❌,-0.05,85737,-500.0
49,TORA,58.0,63.800000000000004,0.66,TARGET HIT 🎯,0.1,110000,1000.0
49,EALR,29.16,32.076,0.98,TARGET HIT 🎯,0.1,109202,1000.0
50,GRCA,7.15,7.865000000000001,0.95,TARGET HIT 🎯,0.1,110000,1000.0
50,SNFC,1.744,1.9184,0.72,TARGET HIT 🎯,0.1,99275,1000.0
50,AALR,39.689999,43.6589989,0.62,TARGET HIT 🎯,0.1,125528,1000.0
50,ALUM,13.36,12.691999999999998,0.68,STOP LOSS ❌,-0.05,85737,-500.0
50,SEIG,66.0,62.699999999999996,0.87,STOP LOSS ❌,-0.05,99275,-500.0
50,CAED,18.66,20.526000000000003,0.98,TARGET HIT 🎯,0.1,323227,1000.0
50,DSCW,0.924,0.8778,0.67,STOP LOSS ❌,-0.05,149694,-500.0
50,TRTO,0.036,0.0396,0.74,TARGET HIT 🎯,0.1,99275,1000.0
50,DGTZ,5.1,5.61,0.67,TARGET HIT 🎯,0.1,175871,1000.0
50,GOCO,1.94,2.134,0.72,TARGET HIT 🎯,0.1,146410,1000.0
50,EGREF,10.71,11.781000000000002,0.99,TARGET HIT 🎯,0.1,347872,1000.0
50,GTWL,25.530001,28.0830011,0.98,TARGET HIT 🎯,0.1,145348,1000.0
50,SVCE,2.55,2.4225,0.71,STOP LOSS ❌,-0.05,217579,-500.0
50,DTPP,33.509998,36.86099780000001,0.98,TARGET HIT 🎯,0.1,203640,1000.0
50,SUCE,27.0,29.700000000000003,0.83,TARGET HIT 🎯,0.1,131177,1000.0
50,ALCN,18.75,17.8125,0.63,STOP LOSS ❌,-0.05,72447,-500.0
50,SCEM,12.64,13.904000000000002,0.66,TARGET HIT 🎯,0.1,110000,1000.0
51,CSAG,20.620001,19.58900095,0.64,STOP LOSS ❌,-0.05,95000,-500.0
51,TRTO,0.036,0.0396,0.94,TARGET HIT 🎯,0.1,109202,1000.0
51,ALUM,13.42,12.748999999999999,0.64,STOP LOSS ❌,-0.05,81450,-500.0
51,EITP,14.0,13.299999999999999,0.64,STOP LOSS ❌,-0.05,190663,-500.0
51,AJWA,48.5,46.074999999999996,0.64,STOP LOSS ❌,-0.05,132135,-500.0
51,SVCE,2.46,2.3369999999999997,0.65,STOP LOSS ❌,-0.05,206700,-500.0
51,SCEM,15.16,16.676000000000002,0.72,TARGET HIT 🎯,0.1,121000,1000.0
51,IRAX,1250.0,1187.5,0.6,STOP LOSS ❌,-0.05,90250,-500.0
51,EGREF,10.71,11.781000000000002,0.99,TARGET HIT 🎯,0.1,382660,1000.0
51,LUTS,0.441067,0.41901364999999996,0.65,STOP LOSS ❌,-0.05,90250,-500.0
51,PRCL,10.05,9.5475,0.66,STOP LOSS ❌,-0.05,81450,-500.0
51,DGTZ,5.6,5.319999999999999,0.69,STOP LOSS ❌,-0.05,167078,-500.0
51,DTPP,34.5,32.775,0.86,STOP LOSS ❌,-0.05,193458,-500.0
51,SDTI,15.61,14.8295,0.63,STOP LOSS ❌,-0.05,90250,-500.0
51,EALR,31.4,29.83,0.93,STOP LOSS ❌,-0.05,103742,-500.0
51,KWIN,18.799999,20.6799989,0.98,TARGET HIT 🎯,0.1,152998,1000.0
51,GTWL,25.01,27.511000000000003,0.98,TARGET HIT 🎯,0.1,159883,1000.0
51,GOCO,2.03,2.233,0.68,TARGET HIT 🎯,0.1,161051,1000.0
51,SPIN,4.4,4.840000000000001,0.71,TARGET HIT 🎯,0.1,110000,1000.0
51,ALCN,18.020001,17.11900095,0.66,STOP LOSS ❌,-0.05,68824,-500.0
51,CAED,18.120001,19.9320011,0.98,TARGET HIT 🎯,0.1,355550,1000.0
51,SEIG,63.77,60.5815,0.97,STOP LOSS ❌,-0.05,94311,-500.0
51,ISPH,2.91,2.7645,0.67,STOP LOSS ❌,-0.05,95000,-500.0
51,GRCA,7.09,7.799,0.89,TARGET HIT 🎯,0.1,121000,1000.0
51,ATQA,3.1,2.945,0.67,STOP LOSS ❌,-0.05,99275,-500.0
51,ECAP,22.5,21.375,0.67,STOP LOSS ❌,-0.05,95000,-500.0
52,MASR,3.48,3.8280000000000003,0.67,TARGET HIT 🎯,0.1,110000,1000.0
52,ICFC,5.206154,5.7267694,0.65,TARGET HIT 🎯,0.1,110000,1000.0
